"","Year","Month","Day","GHI"
"4740",2012,12,26,2423
"4741",2012,12,27,2786
"4742",2012,12,28,519
"4743",2012,12,29,1813.5
"4744",2012,12,30,2826.5
"4745",2012,12,31,2651
"4746",2013,1,1,2869.5
"4747",2013,1,2,2937
"4748",2013,1,3,2427
"4749",2013,1,4,2830
"4750",2013,1,5,1156.5
"4751",2013,1,6,1434.5
"4752",2013,1,7,2125.5
"4753",2013,1,8,2926.5
"4754",2013,1,9,1169.5
"4755",2013,1,10,3025.5
"4756",2013,1,11,2381
"4757",2013,1,12,3159
"4758",2013,1,13,2576.5
"4759",2013,1,14,3127.5
"4760",2013,1,15,2791
"4761",2013,1,16,3251
"4762",2013,1,17,3273
"4763",2013,1,18,3309.5
"4764",2013,1,19,3303.5
"4765",2013,1,20,3378.5
"4766",2013,1,21,3363.5
"4767",2013,1,22,2792.5
"4768",2013,1,23,632.5
"4769",2013,1,24,950.5
"4770",2013,1,25,2966
"4771",2013,1,26,3492.5
"4772",2013,1,27,3585
"4773",2013,1,28,3398
"4774",2013,1,29,3109
"4775",2013,1,30,3672
"4776",2013,1,31,3716.5
"4777",2013,2,1,3742
"4778",2013,2,2,2565
"4779",2013,2,3,3428.5
"4780",2013,2,4,3474.5
"4781",2013,2,5,2752.5
"4782",2013,2,6,3543.5
"4783",2013,2,7,2863.5
"4784",2013,2,8,3971.5
"4785",2013,2,9,4163
"4786",2013,2,10,3948.5
"4787",2013,2,11,4239
"4788",2013,2,12,4124.5
"4789",2013,2,13,4215
"4790",2013,2,14,4308
"4791",2013,2,15,4372.5
"4792",2013,2,16,3319.5
"4793",2013,2,17,4401
"4794",2013,2,18,3241.5
"4795",2013,2,19,1117
"4796",2013,2,20,4549.5
"4797",2013,2,21,4737.5
"4798",2013,2,22,4255
"4799",2013,2,23,4767
"4800",2013,2,24,4460
"4801",2013,2,25,4821.5
"4802",2013,2,26,4843
"4803",2013,2,27,4602.5
"4804",2013,2,28,4731.5
"4805",2013,3,1,4982.5
"4806",2013,3,2,3084
"4807",2013,3,3,2788.5
"4808",2013,3,4,5091.5
"4809",2013,3,5,4704.5
"4810",2013,3,6,3274
"4811",2013,3,7,3920.5
"4812",2013,3,8,4521.5
"4813",2013,3,9,5605
"4814",2013,3,10,5389.5
"4815",2013,3,11,5358.5
"4816",2013,3,12,5444
"4817",2013,3,13,5045.5
"4818",2013,3,14,4270
"4819",2013,3,15,4373.5
"4820",2013,3,16,5110.5
"4821",2013,3,17,5515.5
"4822",2013,3,18,4005
"4823",2013,3,19,3029.5
"4824",2013,3,20,2772.5
"4825",2013,3,21,6221
"4826",2013,3,22,6302
"4827",2013,3,23,5966.5
"4828",2013,3,24,6073
"4829",2013,3,25,5016.5
"4830",2013,3,26,5987
"4831",2013,3,27,5933
"4832",2013,3,28,4540.5
"4833",2013,3,29,5881
"4834",2013,3,30,3911
"4835",2013,3,31,4966.5
"4836",2013,4,1,4841
"4837",2013,4,2,6096.5
"4838",2013,4,3,5864.5
"4839",2013,4,4,2750.5
"4840",2013,4,5,5022
"4841",2013,4,6,4990
"4842",2013,4,7,5000.5
"4843",2013,4,8,7237
"4844",2013,4,9,7144
"4845",2013,4,10,6977.5
"4846",2013,4,11,6901
"4847",2013,4,12,7059
"4848",2013,4,13,6118.5
"4849",2013,4,14,7301.5
"4850",2013,4,15,4831
"4851",2013,4,16,7630.5
"4852",2013,4,17,7639.5
"4853",2013,4,18,7490
"4854",2013,4,19,7151.5
"4855",2013,4,20,7646.5
"4856",2013,4,21,7497
"4857",2013,4,22,7600
"4858",2013,4,23,7946.5
"4859",2013,4,24,7682.5
"4860",2013,4,25,7602
"4861",2013,4,26,7614.5
"4862",2013,4,27,7681
"4863",2013,4,28,7378.5
"4864",2013,4,29,7439
"4865",2013,4,30,7572.5
"4866",2013,5,1,8193
"4867",2013,5,2,8008.5
"4868",2013,5,3,7984.5
"4869",2013,5,4,8184.5
"4870",2013,5,5,5344.5
"4871",2013,5,6,5232
"4872",2013,5,7,4624.5
"4873",2013,5,8,6980.5
"4874",2013,5,9,7765
"4875",2013,5,10,8023
"4876",2013,5,11,7565.5
"4877",2013,5,12,8041
"4878",2013,5,13,8257
"4879",2013,5,14,8070
"4880",2013,5,15,7168.5
"4881",2013,5,16,6537.5
"4882",2013,5,17,8403
"4883",2013,5,18,8353
"4884",2013,5,19,8630
"4885",2013,5,20,8582.5
"4886",2013,5,21,8496
"4887",2013,5,22,8822
"4888",2013,5,23,8659
"4889",2013,5,24,8595
"4890",2013,5,25,8032
"4891",2013,5,26,8294.5
"4892",2013,5,27,3076.5
"4893",2013,5,28,7739.5
"4894",2013,5,29,8595
"4895",2013,5,30,8676.5
"4896",2013,5,31,8836
"4897",2013,6,1,8066
"4898",2013,6,2,8574
"4899",2013,6,3,8571.5
"4900",2013,6,4,8556.5
"4901",2013,6,5,8589
"4902",2013,6,6,8544.5
"4903",2013,6,7,8630
"4904",2013,6,8,8672
"4905",2013,6,9,8046.5
"4906",2013,6,10,6053
"4907",2013,6,11,8225.5
"4908",2013,6,12,8917.5
"4909",2013,6,13,8968.5
"4910",2013,6,14,8429.5
"4911",2013,6,15,8882
"4912",2013,6,16,8765.5
"4913",2013,6,17,8766
"4914",2013,6,18,8677.5
"4915",2013,6,19,8832.5
"4916",2013,6,20,8821
"4917",2013,6,21,8950
"4918",2013,6,22,8778.5
"4919",2013,6,23,4357
"4920",2013,6,24,2701.5
"4921",2013,6,25,4133.5
"4922",2013,6,26,8569.5
"4923",2013,6,27,8687.5
"4924",2013,6,28,8635.5
"4925",2013,6,29,8791.5
"4926",2013,6,30,8537.5
"4927",2013,7,1,8063.5
"4928",2013,7,2,7493.5
"4929",2013,7,3,8106.5
"4930",2013,7,4,8180.5
"4931",2013,7,5,8700.5
"4932",2013,7,6,8670.5
"4933",2013,7,7,8751.5
"4934",2013,7,8,8861
"4935",2013,7,9,8728.5
"4936",2013,7,10,8628.5
"4937",2013,7,11,8725
"4938",2013,7,12,8707.5
"4939",2013,7,13,8712
"4940",2013,7,14,8633
"4941",2013,7,15,8520
"4942",2013,7,16,8584.5
"4943",2013,7,17,8672.5
"4944",2013,7,18,8690
"4945",2013,7,19,8396
"4946",2013,7,20,8213
"4947",2013,7,21,8123
"4948",2013,7,22,6244.5
"4949",2013,7,23,5859.5
"4950",2013,7,24,8007.5
"4951",2013,7,25,7939
"4952",2013,7,26,8144.5
"4953",2013,7,27,8108.5
"4954",2013,7,28,8122.5
"4955",2013,7,29,7906.5
"4956",2013,7,30,8114
"4957",2013,7,31,8068.5
"4958",2013,8,1,8337
"4959",2013,8,2,8182.5
"4960",2013,8,3,8095.5
"4961",2013,8,4,7982.5
"4962",2013,8,5,8064
"4963",2013,8,6,6914.5
"4964",2013,8,7,7833.5
"4965",2013,8,8,7799.5
"4966",2013,8,9,7697
"4967",2013,8,10,7613.5
"4968",2013,8,11,7718
"4969",2013,8,12,7691.5
"4970",2013,8,13,7804.5
"4971",2013,8,14,7834.5
"4972",2013,8,15,7661.5
"4973",2013,8,16,7430
"4974",2013,8,17,6392.5
"4975",2013,8,18,6707.5
"4976",2013,8,19,4930.5
"4977",2013,8,20,6598.5
"4978",2013,8,21,7214.5
"4979",2013,8,22,7248
"4980",2013,8,23,7181
"4981",2013,8,24,6940.5
"4982",2013,8,25,6973.5
"4983",2013,8,26,7167.5
"4984",2013,8,27,7158
"4985",2013,8,28,7083
"4986",2013,8,29,7076
"4987",2013,8,30,7053
"4988",2013,8,31,6936
"4989",2013,9,1,5203.5
"4990",2013,9,2,3095.5
"4991",2013,9,3,6929
"4992",2013,9,4,6819
"4993",2013,9,5,6837.5
"4994",2013,9,6,6915.5
"4995",2013,9,7,6736
"4996",2013,9,8,6650
"4997",2013,9,9,6483
"4998",2013,9,10,6309
"4999",2013,9,11,4901
"5000",2013,9,12,6195
"5001",2013,9,13,6093.5
"5002",2013,9,14,6298
"5003",2013,9,15,6332.5
"5004",2013,9,16,6287.5
"5005",2013,9,17,6144.5
"5006",2013,9,18,6347
"5007",2013,9,19,6284
"5008",2013,9,20,5826
"5009",2013,9,21,1098.5
"5010",2013,9,22,5461
"5011",2013,9,23,5898.5
"5012",2013,9,24,5748
"5013",2013,9,25,5875
"5014",2013,9,26,5897
"5015",2013,9,27,5742
"5016",2013,9,28,5594.5
"5017",2013,9,29,3365
"5018",2013,9,30,4426.5
"5019",2013,10,1,5471
"5020",2013,10,2,5488.5
"5021",2013,10,3,5581
"5022",2013,10,4,5593
"5023",2013,10,5,5524.5
"5024",2013,10,6,4550
"5025",2013,10,7,4957
"5026",2013,10,8,4622
"5027",2013,10,9,4963
"5028",2013,10,10,4929.5
"5029",2013,10,11,4928.5
"5030",2013,10,12,4813
"5031",2013,10,13,4879.5
"5032",2013,10,14,4887.5
"5033",2013,10,15,4982.5
"5034",2013,10,16,4551
"5035",2013,10,17,4734
"5036",2013,10,18,4723.5
"5037",2013,10,19,4656
"5038",2013,10,20,4583.5
"5039",2013,10,21,4481
"5040",2013,10,22,4425
"5041",2013,10,23,4400.5
"5042",2013,10,24,4316
"5043",2013,10,25,4256
"5044",2013,10,26,4254
"5045",2013,10,27,4193.5
"5046",2013,10,28,3465.5
"5047",2013,10,29,2874
"5048",2013,10,30,3950
"5049",2013,10,31,3997
"5050",2013,11,1,3986.5
"5051",2013,11,2,3264
"5052",2013,11,3,2892.5
"5053",2013,11,4,3920
"5054",2013,11,5,3553
"5055",2013,11,6,3290.5
"5056",2013,11,7,3179.5
"5057",2013,11,8,3607.5
"5058",2013,11,9,3442.5
"5059",2013,11,10,3562.5
"5060",2013,11,11,2560.5
"5061",2013,11,12,1865.5
"5062",2013,11,13,3336.5
"5063",2013,11,14,2217.5
"5064",2013,11,15,3435.5
"5065",2013,11,16,3276
"5066",2013,11,17,3246.5
"5067",2013,11,18,2071.5
"5068",2013,11,19,1367
"5069",2013,11,20,551.5
"5070",2013,11,21,3113
"5071",2013,11,22,3246.5
"5072",2013,11,23,3167.5
"5073",2013,11,24,3157
"5074",2013,11,25,3113
"5075",2013,11,26,2344
"5076",2013,11,27,2508
"5077",2013,11,28,2859
"5078",2013,11,29,2943.5
"5079",2013,11,30,2821.5
"5080",2013,12,1,2929.5
"5081",2013,12,2,2301
"5082",2013,12,3,1936
"5083",2013,12,4,3060.5
"5084",2013,12,5,2979
"5085",2013,12,6,1449
"5086",2013,12,7,2962
"5087",2013,12,8,2944
"5088",2013,12,9,2987
"5089",2013,12,10,2830
"5090",2013,12,11,2858
"5091",2013,12,12,2869.5
"5092",2013,12,13,2773.5
"5093",2013,12,14,2684
"5094",2013,12,15,2813
"5095",2013,12,16,2832.5
"5096",2013,12,17,1863.5
"5097",2013,12,18,1569.5
"5098",2013,12,19,2612
"5099",2013,12,20,2562
"5100",2013,12,21,2745
"5101",2013,12,22,2715.5
"5102",2013,12,23,2739
"5103",2013,12,24,2871
"5104",2013,12,25,2850
"5105",2013,12,26,2869.5
"5106",2013,12,27,1862
"5107",2013,12,28,2893
"5108",2013,12,29,2850.5
"5109",2013,12,30,2367.5
"5110",2013,12,31,2468
"5111",2014,1,1,2682
"5112",2014,1,2,2666.5
"5113",2014,1,3,2794
"5114",2014,1,4,2970.5
"5115",2014,1,5,2978.5
"5116",2014,1,6,1710
"5117",2014,1,7,2395.5
"5118",2014,1,8,1659
"5119",2014,1,9,2752
"5120",2014,1,10,2240.5
"5121",2014,1,11,1137
"5122",2014,1,12,2999.5
"5123",2014,1,13,3152.5
"5124",2014,1,14,3167
"5125",2014,1,15,3199.5
"5126",2014,1,16,3324
"5127",2014,1,17,3296.5
"5128",2014,1,18,3336
"5129",2014,1,19,3352
"5130",2014,1,20,3308
"5131",2014,1,21,2998.5
"5132",2014,1,22,3338.5
"5133",2014,1,23,3397
"5134",2014,1,24,3326.5
"5135",2014,1,25,3273
"5136",2014,1,26,2381.5
"5137",2014,1,27,2098.5
"5138",2014,1,28,2097.5
"5139",2014,1,29,485.5
"5140",2014,1,30,2681.5
"5141",2014,1,31,3738
"5142",2014,2,1,3839.5
"5143",2014,2,2,1127
"5144",2014,2,3,3785
"5145",2014,2,4,2684
"5146",2014,2,5,2892
"5147",2014,2,6,1800.5
"5148",2014,2,7,794.5
"5149",2014,2,8,871
"5150",2014,2,9,847
"5151",2014,2,10,2168.5
"5152",2014,2,11,2112.5
"5153",2014,2,12,2915
"5154",2014,2,13,2954.5
"5155",2014,2,14,2645
"5156",2014,2,15,1649.5
"5157",2014,2,16,4474.5
"5158",2014,2,17,3792
"5159",2014,2,18,3071.5
"5160",2014,2,19,4537
"5161",2014,2,20,3767
"5162",2014,2,21,4573.5
"5163",2014,2,22,4660.5
"5164",2014,2,23,4750.5
"5165",2014,2,24,4785.5
"5166",2014,2,25,4380.5
"5167",2014,2,26,1856.5
"5168",2014,2,27,3893
"5169",2014,2,28,1639
"5170",2014,3,1,2687.5
"5171",2014,3,2,1408.5
"5172",2014,3,3,1535.5
"5173",2014,3,4,2849
"5174",2014,3,5,2992
"5175",2014,3,6,4802.5
"5176",2014,3,7,5087.5
"5177",2014,3,8,4663.5
"5178",2014,3,9,2597.5
"5179",2014,3,10,5506.5
"5180",2014,3,11,5796
"5181",2014,3,12,5836
"5182",2014,3,13,5841
"5183",2014,3,14,5289
"5184",2014,3,15,5858
"5185",2014,3,16,5802
"5186",2014,3,17,6007
"5187",2014,3,18,6064.5
"5188",2014,3,19,5910.5
"5189",2014,3,20,5706.5
"5190",2014,3,21,5742
"5191",2014,3,22,6011
"5192",2014,3,23,6268
"5193",2014,3,24,6268.5
"5194",2014,3,25,2883.5
"5195",2014,3,26,3519.5
"5196",2014,3,27,2971
"5197",2014,3,28,3642
"5198",2014,3,29,1755.5
"5199",2014,3,30,5448.5
"5200",2014,3,31,2009.5
"5201",2014,4,1,3049
"5202",2014,4,2,6712.5
"5203",2014,4,3,5297.5
"5204",2014,4,4,3404.5
"5205",2014,4,5,6750
"5206",2014,4,6,6668.5
"5207",2014,4,7,6874
"5208",2014,4,8,6292.5
"5209",2014,4,9,6779
"5210",2014,4,10,7214.5
"5211",2014,4,11,5724.5
"5212",2014,4,12,7117.5
"5213",2014,4,13,7154
"5214",2014,4,14,6983.5
"5215",2014,4,15,7231.5
"5216",2014,4,16,6616.5
"5217",2014,4,17,7218
"5218",2014,4,18,6864
"5219",2014,4,19,7215
"5220",2014,4,20,7269
"5221",2014,4,21,4611.5
"5222",2014,4,22,7334.5
"5223",2014,4,23,7558.5
"5224",2014,4,24,5889
"5225",2014,4,25,2648.5
"5226",2014,4,26,5650.5
"5227",2014,4,27,5540.5
"5228",2014,4,28,7742
"5229",2014,4,29,7748
"5230",2014,4,30,7785
"5231",2014,5,1,7437
"5232",2014,5,2,6958
"5233",2014,5,3,7846.5
"5234",2014,5,4,6393
"5235",2014,5,5,5818
"5236",2014,5,6,8096.5
"5237",2014,5,7,7751.5
"5238",2014,5,8,5373
"5239",2014,5,9,8073
"5240",2014,5,10,8331.5
"5241",2014,5,11,8375
"5242",2014,5,12,8262.5
"5243",2014,5,13,8351
"5244",2014,5,14,8309.5
"5245",2014,5,15,7343.5
"5246",2014,5,16,7969.5
"5247",2014,5,17,6974
"5248",2014,5,18,7745
"5249",2014,5,19,6723
"5250",2014,5,20,6392
"5251",2014,5,21,8322.5
"5252",2014,5,22,8249
"5253",2014,5,23,7815.5
"5254",2014,5,24,8028.5
"5255",2014,5,25,8193
"5256",2014,5,26,8577
"5257",2014,5,27,8686.5
"5258",2014,5,28,8871.5
"5259",2014,5,29,8718
"5260",2014,5,30,7921.5
"5261",2014,5,31,8617.5
"5262",2014,6,1,8706
"5263",2014,6,2,8719.5
"5264",2014,6,3,8741
"5265",2014,6,4,8819.5
"5266",2014,6,5,8643
"5267",2014,6,6,8599
"5268",2014,6,7,8751.5
"5269",2014,6,8,8811
"5270",2014,6,9,8801.5
"5271",2014,6,10,8731
"5272",2014,6,11,8672
"5273",2014,6,12,8714.5
"5274",2014,6,13,8899
"5275",2014,6,14,7231
"5276",2014,6,15,7971
"5277",2014,6,16,8461.5
"5278",2014,6,17,8960
"5279",2014,6,18,9021
"5280",2014,6,19,8786
"5281",2014,6,20,8634.5
"5282",2014,6,21,8818.5
"5283",2014,6,22,8787
"5284",2014,6,23,8602.5
"5285",2014,6,24,8615.5
"5286",2014,6,25,6284
"5287",2014,6,26,8252.5
"5288",2014,6,27,8154.5
"5289",2014,6,28,8779
"5290",2014,6,29,8817
"5291",2014,6,30,8562.5
"5292",2014,7,1,8321.5
"5293",2014,7,2,8536.5
"5294",2014,7,3,8715.5
"5295",2014,7,4,8963
"5296",2014,7,5,8907.5
"5297",2014,7,6,8693
"5298",2014,7,7,6159.5
"5299",2014,7,8,6676.5
"5300",2014,7,9,8525.5
"5301",2014,7,10,8307.5
"5302",2014,7,11,8486.5
"5303",2014,7,12,8417
"5304",2014,7,13,8199
"5305",2014,7,14,7798
"5306",2014,7,15,7291
"5307",2014,7,16,6788
"5308",2014,7,17,7759
"5309",2014,7,18,8114
"5310",2014,7,19,7738.5
"5311",2014,7,20,3983.5
"5312",2014,7,21,7631.5
"5313",2014,7,22,7176.5
"5314",2014,7,23,8313
"5315",2014,7,24,8500
"5316",2014,7,25,8607.5
"5317",2014,7,26,8343.5
"5318",2014,7,27,5758
"5319",2014,7,28,6958.5
"5320",2014,7,29,7856.5
"5321",2014,7,30,7663
"5322",2014,7,31,8006.5
"5323",2014,8,1,8138
"5324",2014,8,2,7992
"5325",2014,8,3,6429.5
"5326",2014,8,4,3399
"5327",2014,8,5,1510.5
"5328",2014,8,6,6638.5
"5329",2014,8,7,7010
"5330",2014,8,8,7387
"5331",2014,8,9,7731.5
"5332",2014,8,10,7228.5
"5333",2014,8,11,7703
"5334",2014,8,12,7027.5
"5335",2014,8,13,7485.5
"5336",2014,8,14,7633.5
"5337",2014,8,15,7687
"5338",2014,8,16,7775.5
"5339",2014,8,17,7732
"5340",2014,8,18,7559
"5341",2014,8,19,7340.5
"5342",2014,8,20,7144
"5343",2014,8,21,7234
"5344",2014,8,22,7310
"5345",2014,8,23,7365
"5346",2014,8,24,7199.5
"5347",2014,8,25,6998
"5348",2014,8,26,7123
"5349",2014,8,27,7072
"5350",2014,8,28,7097.5
"5351",2014,8,29,4614.5
"5352",2014,8,30,6903.5
"5353",2014,8,31,6876
"5354",2014,9,1,6965.5
"5355",2014,9,2,6922
"5356",2014,9,3,6922
"5357",2014,9,4,6940.5
"5358",2014,9,5,6740.5
"5359",2014,9,6,6791
"5360",2014,9,7,6776.5
"5361",2014,9,8,6795
"5362",2014,9,9,6349
"5363",2014,9,10,6396
"5364",2014,9,11,6496
"5365",2014,9,12,6401.5
"5366",2014,9,13,6077.5
"5367",2014,9,14,6259
"5368",2014,9,15,6088
"5369",2014,9,16,6136.5
"5370",2014,9,17,6049
"5371",2014,9,18,5094
"5372",2014,9,19,4991
"5373",2014,9,20,5279.5
"5374",2014,9,21,3007.5
"5375",2014,9,22,5580.5
"5376",2014,9,23,5604.5
"5377",2014,9,24,5683
"5378",2014,9,25,4363.5
"5379",2014,9,26,5189.5
"5380",2014,9,27,5549.5
"5381",2014,9,28,1799.5
"5382",2014,9,29,5387
"5383",2014,9,30,5367
"5384",2014,10,1,5690
"5385",2014,10,2,5538.5
"5386",2014,10,3,5469
"5387",2014,10,4,5462.5
"5388",2014,10,5,5362
"5389",2014,10,6,5321
"5390",2014,10,7,5205
"5391",2014,10,8,5212.5
"5392",2014,10,9,5014
"5393",2014,10,10,4892
"5394",2014,10,11,4863.5
"5395",2014,10,12,5106
"5396",2014,10,13,4846.5
"5397",2014,10,14,3186.5
"5398",2014,10,15,2439.5
"5399",2014,10,16,3607.5
"5400",2014,10,17,3448
"5401",2014,10,18,4489.5
"5402",2014,10,19,4487
"5403",2014,10,20,2564.5
"5404",2014,10,21,4079.5
"5405",2014,10,22,3420.5
"5406",2014,10,23,3104.5
"5407",2014,10,24,4273
"5408",2014,10,25,3178.5
"5409",2014,10,26,4246.5
"5410",2014,10,27,3809
"5411",2014,10,28,4074.5
"5412",2014,10,29,3614
"5413",2014,10,30,2797.5
"5414",2014,10,31,540
"5415",2014,11,1,3743.5
"5416",2014,11,2,3975
"5417",2014,11,3,3504
"5418",2014,11,4,3392.5
"5419",2014,11,5,3731
"5420",2014,11,6,3624
"5421",2014,11,7,3636.5
"5422",2014,11,8,3516
"5423",2014,11,9,3575
"5424",2014,11,10,3618.5
"5425",2014,11,11,2271
"5426",2014,11,12,2444
"5427",2014,11,13,786
"5428",2014,11,14,2053
"5429",2014,11,15,2234
"5430",2014,11,16,2703
"5431",2014,11,17,3363
"5432",2014,11,18,2176.5
"5433",2014,11,19,686.5
"5434",2014,11,20,942.5
"5435",2014,11,21,1356.5
"5436",2014,11,22,1301
"5437",2014,11,23,1774
"5438",2014,11,24,3082.5
"5439",2014,11,25,3060
"5440",2014,11,26,3017
"5441",2014,11,27,2905.5
"5442",2014,11,28,2255.5
"5443",2014,11,29,610.5
"5444",2014,11,30,619
"5445",2014,12,1,2193
"5446",2014,12,2,535.5
"5447",2014,12,3,1016.5
"5448",2014,12,4,2540
"5449",2014,12,5,1361.5
"5450",2014,12,6,2415.5
"5451",2014,12,7,1511
"5452",2014,12,8,1416.5
"5453",2014,12,9,1069.5
"5454",2014,12,10,650.5
"5455",2014,12,11,259
"5456",2014,12,12,1139.5
"5457",2014,12,13,1324
"5458",2014,12,14,735.5
"5459",2014,12,15,471
"5460",2014,12,16,2317.5
"5461",2014,12,17,1312.5
"5462",2014,12,18,1688.5
"5463",2014,12,19,453
"5464",2014,12,20,750.5
"5465",2014,12,21,1863.5
"5466",2014,12,22,2005
"5467",2014,12,23,2732.5
"5468",2014,12,24,901.5
"5469",2014,12,25,2820.5
"5470",2014,12,26,2868.5
"5471",2014,12,27,2657
"5472",2014,12,28,2732.5
"5473",2014,12,29,1168
"5474",2014,12,30,2968
"5475",2014,12,31,2925
"5476",2015,1,1,2932
"5477",2015,1,2,2877.5
"5478",2015,1,3,2799
"5479",2015,1,4,2100.5
"5480",2015,1,5,2106
"5481",2015,1,6,2897.5
"5482",2015,1,7,2957.5
"5483",2015,1,8,2496
"5484",2015,1,9,1494
"5485",2015,1,10,2086
"5486",2015,1,11,2595
"5487",2015,1,12,2353.5
"5488",2015,1,13,3107.5
"5489",2015,1,14,2067
"5490",2015,1,15,1578.5
"5491",2015,1,16,699
"5492",2015,1,17,917.5
"5493",2015,1,18,891
"5494",2015,1,19,2155
"5495",2015,1,20,2539
"5496",2015,1,21,2496
"5497",2015,1,22,1825.5
"5498",2015,1,23,2501
"5499",2015,1,24,2571
"5500",2015,1,25,2371.5
"5501",2015,1,26,2671
"5502",2015,1,27,1303
"5503",2015,1,28,3364.5
"5504",2015,1,29,3452.5
"5505",2015,1,30,3544.5
"5506",2015,1,31,3785
"5507",2015,2,1,2866
"5508",2015,2,2,2592
"5509",2015,2,3,2949.5
"5510",2015,2,4,2655.5
"5511",2015,2,5,1138
"5512",2015,2,6,365
"5513",2015,2,7,2234
"5514",2015,2,8,671
"5515",2015,2,9,3467
"5516",2015,2,10,3445
"5517",2015,2,11,3223
"5518",2015,2,12,3924
"5519",2015,2,13,4073.5
"5520",2015,2,14,4292.5
"5521",2015,2,15,3772
"5522",2015,2,16,4280.5
"5523",2015,2,17,4287
"5524",2015,2,18,2175.5
"5525",2015,2,19,1496
"5526",2015,2,20,4283.5
"5527",2015,2,21,4006.5
"5528",2015,2,22,4744
"5529",2015,2,23,4817.5
"5530",2015,2,24,4935
"5531",2015,2,25,4529.5
"5532",2015,2,26,4453
"5533",2015,2,27,4304
"5534",2015,2,28,3896
"5535",2015,3,1,5052
"5536",2015,3,2,3950
"5537",2015,3,3,5050
"5538",2015,3,4,5327
"5539",2015,3,5,5344
"5540",2015,3,6,5481.5
"5541",2015,3,7,5407.5
"5542",2015,3,8,5325
"5543",2015,3,9,5472
"5544",2015,3,10,3525
"5545",2015,3,11,3051.5
"5546",2015,3,12,5031
"5547",2015,3,13,5051
"5548",2015,3,14,4133.5
"5549",2015,3,15,4216
"5550",2015,3,16,3326
"5551",2015,3,17,5662.5
"5552",2015,3,18,5893
"5553",2015,3,19,5968.5
"5554",2015,3,20,3984
"5555",2015,3,21,5130.5
"5556",2015,3,22,4969
"5557",2015,3,23,4919.5
"5558",2015,3,24,3865.5
"5559",2015,3,25,6262
"5560",2015,3,26,6306.5
"5561",2015,3,27,6343
"5562",2015,3,28,6355.5
"5563",2015,3,29,6531.5
"5564",2015,3,30,5779
"5565",2015,3,31,6268
"5566",2015,4,1,5967.5
"5567",2015,4,2,6771
"5568",2015,4,3,6745
"5569",2015,4,4,6022
"5570",2015,4,5,4762
"5571",2015,4,6,5297.5
"5572",2015,4,7,3960
"5573",2015,4,8,5587.5
"5574",2015,4,9,6411
"5575",2015,4,10,7099.5
"5576",2015,4,11,6394
"5577",2015,4,12,7298.5
"5578",2015,4,13,7256
"5579",2015,4,14,7404.5
"5580",2015,4,15,7481.5
"5581",2015,4,16,7553
"5582",2015,4,17,7451.5
"5583",2015,4,18,7421
"5584",2015,4,19,7182
"5585",2015,4,20,6995
"5586",2015,4,21,6630
"5587",2015,4,22,6558.5
"5588",2015,4,23,6869.5
"5589",2015,4,24,6470
"5590",2015,4,25,6705.5
"5591",2015,4,26,7536.5
"5592",2015,4,27,7577
"5593",2015,4,28,7389
"5594",2015,4,29,7897.5
"5595",2015,4,30,7966
"5596",2015,5,1,7754
"5597",2015,5,2,7866
"5598",2015,5,3,7943.5
"5599",2015,5,4,8071
"5600",2015,5,5,7272
"5601",2015,5,6,7091.5
"5602",2015,5,7,5385
"5603",2015,5,8,7849
"5604",2015,5,9,8037.5
"5605",2015,5,10,7930.5
"5606",2015,5,11,7682
"5607",2015,5,12,7947.5
"5608",2015,5,13,7366
"5609",2015,5,14,6013
"5610",2015,5,15,8075
"5611",2015,5,16,7925
"5612",2015,5,17,6054
"5613",2015,5,18,7217.5
"5614",2015,5,19,8251.5
"5615",2015,5,20,8218
"5616",2015,5,21,8150
"5617",2015,5,22,7278
"5618",2015,5,23,7909.5
"5619",2015,5,24,8269
"5620",2015,5,25,8383.5
"5621",2015,5,26,8564.5
"5622",2015,5,27,8542.5
"5623",2015,5,28,7358.5
"5624",2015,5,29,7814.5
"5625",2015,5,30,8024
"5626",2015,5,31,6308.5
"5627",2015,6,1,8446.5
"5628",2015,6,2,8469
"5629",2015,6,3,7267.5
"5630",2015,6,4,8399
"5631",2015,6,5,8118.5
"5632",2015,6,6,8045
"5633",2015,6,7,8437.5
"5634",2015,6,8,8454
"5635",2015,6,9,6505
"5636",2015,6,10,2774.5
"5637",2015,6,11,8560
"5638",2015,6,12,8720
"5639",2015,6,13,8852.5
"5640",2015,6,14,8790
"5641",2015,6,15,8872.5
"5642",2015,6,16,8850
"5643",2015,6,17,7735
"5644",2015,6,18,8971.5
"5645",2015,6,19,8900
"5646",2015,6,20,8325.5
"5647",2015,6,21,8941.5
"5648",2015,6,22,8733
"5649",2015,6,23,8825
"5650",2015,6,24,8701
"5651",2015,6,25,8514.5
"5652",2015,6,26,8510
"5653",2015,6,27,7369
"5654",2015,6,28,8235
"5655",2015,6,29,8737
"5656",2015,6,30,7918
"5657",2015,7,1,6554
"5658",2015,7,2,6151.5
"5659",2015,7,3,7357
"5660",2015,7,4,8389
"5661",2015,7,5,8368.5
"5662",2015,7,6,8058
"5663",2015,7,7,7703
"5664",2015,7,8,8283.5
"5665",2015,7,9,6027
"5666",2015,7,10,6537.5
"5667",2015,7,11,8298.5
"5668",2015,7,12,7753.5
"5669",2015,7,13,8188.5
"5670",2015,7,14,8501
"5671",2015,7,15,8496.5
"5672",2015,7,16,8311
"5673",2015,7,17,8080.5
